LONG,LAT,Region,Program,Address,Phone,Website,Description,Taking New Referrals,Population,Services,Language,FID,x,y
-117.0931,32.62614,South,CRF NUEVA VISTA MHSA FSP,"715 I St, Chula Vista, CA 91910",1619585768,,"Nueva Vista Family Services is located in Chula Vista and serves children, youth and families residing in the South region.  The program provides a full range of services in Spanish and English to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,64,-13034741.0373469,3845785.37647118
-117.0963,33.12689,North,PFCS IY CHILDNET FSP MHSA,"715 West Mission Ave, Escondido, CA 92025",760-741-2660,www.palomarfamilycounseling.com,"This service is offered to children, teens, & young adults whose behavioral health challenges are significantly impacting their daily functioning. These youth counseling services are more intensive and require a higher level of family engagement.",Yes,Children 0-20,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",65,-13035101.9899805,3912158.90335674
-117.0445,32.77267,East,Fee-For-Service,"7171 Alvarado Rd Ste 100-A, La Mesa, CA 91942",(619)562-2130,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,66,-13029337.7887475,3865168.03011717
-117.0445,32.77267,East,Fee-For-Service,"7171 Alvarado Rd Ste 100A, La Mesa, CA 91942",(619)562-2130,,,,"Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Individual Therapy
Outpatient Treatment",English,67,-13029337.7887475,3865168.03011717
-116.8638,33.03882,"East, North Inland",VH NORTH INLAND FSP MHSA,"720 9th st, Ramona, CA 92065",760-788-9724,,"Learning Assistance Center (LAC) is one of the most experienced school-based mental health providers in Southern California. Founded in 1999, the program is contracted with the County of San Diego to provide mental health treatment and services to designated school districts. LAC’s “clinic without walls” brings clinical care to students while at school, in the home or in the community. Services address a range of behavioral health issues for children and teens ages 3 through 18.",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,68,-13009217.8643022,3900457.58556842
-116.8638,33.03882,"East, North Inland",VH NORTH INLAND FSP MHSA,"720 Ninth Ave, Ramona, CA 92065",760-788-9724,,"Learning Assistance Center (LAC) is one of the most experienced school-based mental health providers in Southern California. Founded in 1999, the program is contracted with the County of San Diego to provide mental health treatment and services to designated school districts. LAC’s “clinic without walls” brings clinical care to students while at school, in the home or in the community. Services address a range of behavioral health issues for children and teens ages 3 through 18.",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,69,-13009217.8643022,3900457.58556842
-116.8638,33.03882,"East, North Inland",VH NORTH INLAND FSP MHSA,"720 Ninth St, Ramona, CA 92065",760-788-9724,,"Learning Assistance Center (LAC) is one of the most experienced school-based mental health providers in Southern California. Founded in 1999, the program is contracted with the County of San Diego to provide mental health treatment and services to designated school districts. LAC’s “clinic without walls” brings clinical care to students while at school, in the home or in the community. Services address a range of behavioral health issues for children and teens ages 3 through 18.",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,70,-13009217.8643022,3900457.58556842
-117.0419,32.77296,East,Fee-For-Service,"7200 Parkway Dr Ste 109, La Mesa, CA 91942",(619)303-8363,,,,"Transitional Youth 18-22
Adults 23-59","Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,71,-13029047.32804,3865207.4232969
-117.1031,32.69804,Countywide,NA CAC CTRL INT RESP CARE MHSA,"721 San Pasqual St, San Diego, CA 92113",619-863-5863,,Through MHSA funding program provides Rapid Response for those clients who require a face-to-face meeting within 24 hrs of initial referral to prevent admission or readmission to a psychiatric hospital.,Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",72,-13035852.7714583,3855291.56671604
-117.1669,32.8887,North Central,Fee-For-Service,"7220 Trade St STE 168, San Diego, CA 92121",(858)356-2176,,,,"Children 6-12
Adolescents 13-17","Neuropsych. Testing
Psychological Testing",English,73,-13042964.8122901,3880540.36826144
-117.1669,32.8887,North Central,Fee-For-Service,"7220 Trade St. Ste 168, San Diego, CA 92121",(858)356-2176,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17",Psychological Testing,English,74,-13042964.8122901,3880540.36826144
-117.0719,33.12518,North Inland,The Fellowship Center 3.1,"726 & 736 E 2nd Ave 737 & 745 East Grand Avenue, Escondido, CA 92025",7607458478,www.thefellowshipcenter.org,,Yes,Adults 18+,Residential 3.1,"English, Spanish",75,-13032380.8317735,3911930.72508434
-117.0719,33.12518,North Inland,The Fellowship Center 3.5,"726 & 736 E 2nd Ave 737 & 745 East Grand Avenue, Escondido, CA 92025",7607458478,www.thefellowshipcenter.org,,Yes,Adults 18+,Residential 3.5,"English, Spanish",76,-13032380.8317735,3911930.72508434
-117.0716,33.12424,North Inland,The Fellowship Center 3.2 WM,"726 & 736 E 2nd Ave 737, Escondido, CA 92025",7607458478,www.thefellowshipcenter.org,,Yes,Adults 18+,Residential Withdrawal Management 3.2,"English, Spanish",77,-13032351.1062625,3911806.49656708
-117.0384,32.80435,North Central,Fee-For-Service,"7290 Navajo Rd Ste 105, San Diego, CA 92119",(619)370-3143,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment
Psychological Testing",English,78,-13028654.9512948,3869363.13359271
-117.0384,32.80435,North Central,Fee-For-Service,"7290 Navajo Rd Ste 105, San Diego, CA 92119",(619)733-6472,,,,"Children 6-12
Adolescents 13-17","Individual Therapy
Outpatient Treatment
Psychological Testing",English,79,-13028654.9512948,3869363.13359271
-117.0247,32.61883,Countywide,NA CASS OP MHSA,"730 Medical Center Court, Chula Vista, CA 91911",619-955-8905,,"Serve children and youth, referred by San Diego County Child Welfare Services, at risk of change of placement and may be living with relatives, extended family members, or resource families",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",80,-13027130.4572306,3844818.84257182
-117.0247,32.61883,Countywide,NA CABRILLO ASSESS CTR CENTRAL,"730 MEDICAL CENTER CT, CHULA VISTA, CA 91911",6195915740,,Through MHSA funding provide voluntary Intensive Respite Care services to clients who are experiencing behavioral/emotional escalation. The duration of these intensive services typically between 72 hrs - 14 days.,Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",81,-13027130.4572306,3844818.84257182
-117.0247,32.61883,Countywide,NA CAC CTRL INT RESP CARE MHSA,"730 MEDICAL CENTER CT, CHULA VISTA, CA 91911",6198635863,,Through MHSA funding program provides Rapid Response for those clients who require a face-to-face meeting within 24 hrs of initial referral to prevent admission or readmission to a psychiatric hospital.,Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",82,-13027130.4572306,3844818.84257182
-117.0247,32.61883,South,NA INCREDIBLE FAMILIES SOUTH,"730 MEDICAL CENTER CT, CHULA VISTA, CA 91911",6192070396,,Behavioral health outpatient services and other developmental appropriate clinical interventions to children and their families that are Dependents of the Juvenile Courts hence involved with Child Welfare Services (CWS).,Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",83,-13027130.4572306,3844818.84257182
-117.0247,32.61883,Countywide,NA SO CAMPUS AFTERCARE,"730 MEDICAL CENTER CT, CHULA VISTA, CA 91911",6194216900,,"STRTPs are licensed by the California Department of Social Services and are provided a Mental Health Program Approval by the California Department of Health Care Services (DHCS). STRTPs are residential facilities that provide an integrated program of specialized and intensive care and supervision, services and supports, specialty mental health services, and 24-hour care and supervision to children.",Yes,Children 0-20,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",84,-13027130.4572306,3844818.84257182
-117.0247,32.61883,Countywide,NA SO CAMPUS STRTP DRF,"730 MEDICAL CENTER CT, CHULA VISTA, CA 91911",6194216900,,"STRTPs are licensed by the California Department of Social Services and are provided a Mental Health Program Approval by the California Department of Health Care Services (DHCS). STRTPs are residential facilities that provide an integrated program of specialized and intensive care and supervision, services and supports, specialty mental health services, and 24-hour care and supervision to children.",No,Children 0-20,"Day Rehabilitation,
Mental Health Services,
Day Treatment Intensive,
Intensive Care Coordination,
Medication Support Services","English, Spanish",85,-13027130.4572306,3844818.84257182
-117.0247,32.61883,Countywide,NA SO CAMPUS STRTP OP,"730 MEDICAL CENTER CT, CHULA VISTA, CA 91911",6194216900,,"Full Day Rehabilitation program for adolescents ages 12-18 who are Severely Emotionally Disturbed (SED), who are full- scope Medi-Cal beneficiaries residing in New Alternatives South Campus Residential/Short- Term Residential Therapeutic Program (STRTP).  Provide a full range of Title 9 outpatient diagnostic and treatment services for youth that are not current candidates for the day program and who meet medical necessity criteria.",No,Adolescent (12-17),"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",86,-13027130.4572306,3844818.84257182
-117.0399,32.76874,East,Fee-For-Service,"7317 El Cajon Blvd #230, La Mesa, CA 91942",(619)653-6900,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Group Therapy
Home Visits
Individual Therapy
Outpatient Treatment","English, Spanish",87,-13028818.0169551,3864647.85047994
-117.0399,32.76874,East,Fee-For-Service,"7317 El Cajon Blvd, La Mesa, CA 91942",(619)251-9237,,,,"Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,88,-13028818.0169551,3864647.85047994
